0,-34.207,5.6753,3.6519
0.020833,-34.482,5.7088,2.5411
0.041667,-35.647,5.6706,1.5215
0.0625,-37.694,5.5915,0.57903
0.083333,-40.601,5.4848,-0.3076
0.10417,-44.334,5.3552,-1.1634
0.125,-48.845,5.2012,-2.015
0.14583,-54.074,5.0172,-2.8881
0.16667,-59.947,4.7924,-3.8055
0.1875,-66.38,4.5093,-4.7838
0.20833,-73.282,4.1326,-5.8264
0.22917,-80.572,3.5465,-6.8794
0.25,-88.238,2.4947,-6.7539
0.27083,-95.922,1.8885,-5.4798
0.29167,-103.42,1.4018,-4.0562
0.3125,-110.61,0.93218,-2.5493
0.33333,-117.37,0.44727,-0.99249
0.35417,-123.59,-0.069704,0.58242
0.375,-129.18,-0.63136,2.1419
0.39583,-134.06,-1.2521,3.6496
0.41667,-138.17,-1.9572,5.0613
0.4375,-141.44,-2.8118,6.2965
0.45833,-143.8,-4.0151,6.9152
0.47917,-145.24,-4.8722,5.9839
0.5,-145.83,-5.2099,4.8223
0.52083,-145.53,-5.3722,3.7238
0.54167,-144.35,-5.4486,2.7069
0.5625,-142.28,-5.4743,1.7617
0.58333,-139.36,-5.4662,0.86873
0.60417,-135.6,-5.4319,0.0036925
0.625,-131.07,-5.3735,-0.85997
0.64583,-125.83,-5.2885,-1.7487
0.66667,-119.95,-5.1697,-2.6863
0.6875,-113.53,-5.0032,-3.6919
0.70833,-106.66,-4.7609,-4.7749
0.72917,-99.426,-4.3594,-5.9151
0.75,-91.842,-3.3674,-6.3998
0.77083,-84.135,-2.5419,-5.2624
0.79167,-76.608,-1.8821,-3.9101
0.8125,-69.399,-1.2408,-2.4677
0.83333,-62.63,-0.58127,-0.97632
0.85417,-56.409,0.11312,0.52881
0.875,-50.826,0.8535,2.0118
0.89583,-45.958,1.6531,3.4328
0.91667,-41.872,2.5381,4.7393
0.9375,-38.629,3.582,5.8171
0.95833,-36.296,4.8814,5.9887
0.97917,-34.822,5.4938,4.8498
1,-34.207,5.6753,3.6519
