0,-88.359,11.978,2.3105
0.020833,-88.164,11.343,2.3392
0.041667,-87.895,9.8267,1.8491
0.0625,-87.675,8.3777,1.3005
0.083333,-87.517,7.0043,0.74192
0.10417,-87.434,5.7068,0.1938
0.125,-87.415,4.4795,-0.33507
0.14583,-87.456,3.3147,-0.84107
0.16667,-87.554,2.2138,-1.3193
0.1875,-87.705,1.1889,-1.7616
0.20833,-87.905,0.24091,-2.1658
0.22917,-88.149,-0.63438,-2.5332
0.25,-88.433,-1.4456,-2.8672
0.27083,-88.752,-2.2055,-3.1729
0.29167,-89.1,-2.93,-3.4567
0.3125,-89.475,-3.6377,-3.7255
0.33333,-89.871,-4.3487,-3.9856
0.35417,-90.282,-5.0834,-4.2423
0.375,-90.705,-5.8617,-4.4984
0.39583,-91.134,-6.7016,-4.753
0.41667,-91.564,-7.6188,-4.9993
0.4375,-91.985,-8.6256,-5.221
0.45833,-92.389,-9.7298,-5.3838
0.47917,-92.752,-10.928,-5.4139
0.5,-93.017,-12.157,-5.1234
0.52083,-93.037,-12.973,-4.1058
0.54167,-92.866,-12.74,-2.7074
0.5625,-92.685,-11.934,-1.4486
0.58333,-92.547,-10.841,-0.35093
0.60417,-92.456,-9.5713,0.58897
0.625,-92.378,-8.1933,1.3652
0.64583,-92.312,-6.7667,1.9744
0.66667,-92.246,-5.3456,2.4217
0.6875,-92.162,-3.9861,2.7209
0.70833,-92.047,-2.7458,2.8959
0.72917,-91.89,-1.6382,2.9808
0.75,-91.689,-0.65682,3.0054
0.77083,-91.445,0.21829,2.9912
0.79167,-91.163,1.0167,2.9521
0.8125,-90.848,1.7745,2.895
0.83333,-90.52,2.531,2.8218
0.85417,-90.177,3.3253,2.7313
0.875,-89.834,4.1936,2.6213
0.89583,-89.501,5.167,2.4921
0.91667,-89.186,6.2688,2.3493
0.9375,-88.899,7.514,2.2101
0.95833,-88.652,8.9069,2.1092
0.97917,-88.462,10.418,2.107
1,-88.359,11.978,2.3105
